Time step, X values, Set 1 Solution, Set 1 Analytical, Set 1 Error, Set 2 Solution, Set 2 Analytical, Set 2 Error
5, -18.4211,1,0,1,2.10368e-296,5.7512e-223,-5.7512e-223
5, -18.1704,1,0,1,3.7746e-301,6.93028e-219,-6.93028e-219
5, -17.9198,1,0,1,6.20789e-306,7.65464e-215,-7.65464e-215
5, -17.6692,1,0,1,9.35836e-311,7.74964e-211,-7.74964e-211
5, -17.4185,1,0,1,1.29312e-315,7.19152e-207,-7.19152e-207
5, -17.1679,1,0,1,1.63783e-320,6.11705e-203,-6.11705e-203
5, -16.9173,1,0,1,0,4.76921e-199,-4.76921e-199
5, -16.6667,1,0,1,0,3.40826e-195,-3.40826e-195
5, -16.416,1,0,1,0,2.23255e-191,-2.23255e-191
5, -16.1654,1,0,1,0,1.34045e-187,-1.34045e-187
5, -15.9148,1,0,1,0,7.3771e-184,-7.3771e-184
5, -15.6642,1,0,1,0,3.72136e-180,-3.72136e-180
5, -15.4135,1,0,1,0,1.72068e-176,-1.72068e-176
5, -15.1629,1,0,1,0,7.29257e-173,-7.29257e-173
5, -14.9123,1,0,1,0,2.83298e-169,-2.83298e-169
5, -14.6617,1,0,1,0,1.00876e-165,-1.00876e-165
5, -14.411,1,0,1,0,3.29243e-162,-3.29243e-162
5, -14.1604,1,0,1,0,9.84979e-159,-9.84979e-159
5, -13.9098,1,0,1,0,2.70097e-155,-2.70097e-155
5, -13.6591,1,0,1,0,6.78883e-152,-6.78883e-152
5, -13.4085,1,0,1,0,1.56406e-148,-1.56406e-148
5, -13.1579,1,0,1,0,3.30287e-145,-3.30287e-145
5, -12.9073,1,0,1,0,6.39314e-142,-6.39314e-142
5, -12.6566,1,0,1,0,1.13428e-138,-1.13428e-138
5, -12.406,1,0,1,0,1.84462e-135,-1.84462e-135
5, -12.1554,1,0,1,0,2.74964e-132,-2.74964e-132
5, -11.9048,1,0,1,0,3.75688e-129,-3.75688e-129
5, -11.6541,1,0,1,0,4.70502e-126,-4.70502e-126
5, -11.4035,1,0,1,0,5.40105e-123,-5.40105e-123
5, -11.1529,1,0,1,0,5.68299e-120,-5.68299e-120
5, -10.9023,1,0,1,0,5.48099e-117,-5.48099e-117
5, -10.6516,1,0,1,0,4.84532e-114,-4.84532e-114
5, -10.401,1,0,1,0,3.92617e-111,-3.92617e-111
5, -10.1504,1,0,1,0,2.91607e-108,-2.91607e-108
5, -9.89975,1,0,1,0,1.98522e-105,-1.98522e-105
5, -9.64912,1,0,1,0,1.2388e-102,-1.2388e-102
5, -9.3985,1,0,1,0,7.08562e-100,-7.08562e-100
5, -9.14787,1,0,1,0,3.7148e-97,-3.7148e-97
5, -8.89724,1,0,1,0,1.78516e-94,-1.78516e-94
5, -8.64662,1,0,1,0,7.86321e-92,-7.86321e-92
5, -8.39599,1,0,1,0,3.17472e-89,-3.17472e-89
5, -8.14536,1,0,1,0,1.17488e-86,-1.17488e-86
5, -7.89474,1,0,1,0,3.98532e-84,-3.98532e-84
5, -7.64411,1,0,1,0,1.23913e-81,-1.23913e-81
5, -7.39348,1,0,1,0,3.53143e-79,-3.53143e-79
5, -7.14286,1,0,1,0,9.22504e-77,-9.22504e-77
5, -6.89223,1,0,1,0,2.20886e-74,-2.20886e-74
5, -6.6416,1,0,1,0,4.84786e-72,-4.84786e-72
5, -6.39098,1,0,1,0,9.75248e-70,-9.75248e-70
5, -6.14035,1,0,1,0,1.7983e-67,-1.7983e-67
5, -5.88972,1,0,1,0,3.03942e-65,-3.03942e-65
5, -5.6391,1,0,1,0,4.70872e-63,-4.70872e-63
5, -5.38847,1,0,1,0,6.68648e-61,-6.68648e-61
5, -5.13784,1,0,1,0,8.7031e-59,-8.7031e-59
5, -4.88722,1,0,1,0,1.03832e-56,-1.03832e-56
5, -4.63659,1,0,1,0,1.13547e-54,-1.13547e-54
5, -4.38596,1,0,1,0,1.13815e-52,-1.13815e-52
5, -4.13534,1,0,1,0,1.04569e-50,-1.04569e-50
5, -3.88471,1,0,1,0,8.80629e-49,-8.80629e-49
5, -3.63409,1,0,1,0,6.79773e-47,-6.79773e-47
5, -3.38346,1,0,1,0,4.8097e-45,-4.8097e-45
5, -3.13283,1,0,1,0,3.11927e-43,-3.11927e-43
5, -2.88221,1,0,1,0,1.85426e-41,-1.85426e-41
5, -2.63158,1,0,1,0,1.01035e-39,-1.01035e-39
5, -2.38095,1,0,1,0,5.04609e-38,-5.04609e-38
5, -2.13033,1,0,1,0,2.31005e-36,-2.31005e-36
5, -1.8797,1,0,1,0,9.69323e-35,-9.69323e-35
5, -1.62907,1,0,1,0,3.7282e-33,-3.7282e-33
5, -1.37845,1,0,1,0,1.31435e-31,-1.31435e-31
5, -1.12782,1,0,1,0,4.24723e-30,-4.24723e-30
5, -0.877193,1,0,1,0,1.25801e-28,-1.25801e-28
5, -0.626566,1,0,1,0,3.41541e-27,-3.41541e-27
5, -0.37594,1,0,1,0,8.49935e-26,-8.49935e-26
5, -0.125313,1,0,1,0,1.9387e-24,-1.9387e-24
5, 0.125313,1,0,1,0,4.05338e-23,-4.05338e-23
5, 0.37594,1,0,1,0,7.76795e-22,-7.76795e-22
5, 0.626566,1,0,1,0,1.36452e-20,-1.36452e-20
5, 0.877193,1,0,1,0,2.19701e-19,-2.19701e-19
5, 1.12782,1,0,1,0,3.24242e-18,-3.24242e-18
5, 1.37845,1,0,1,0,4.3862e-17,-4.3862e-17
5, 1.62907,1,0,1,0,5.43863e-16,-5.43863e-16
5, 1.8797,1,0,1,0,6.18121e-15,-6.18121e-15
5, 2.13033,1,0,1,0,6.43931e-14,-6.43931e-14
5, 2.38095,1,0,1,0,6.14877e-13,-6.14877e-13
5, 2.63158,1,0,1,0,5.3817e-12,-5.3817e-12
5, 2.88221,1,0,1,0,4.3175e-11,-4.3175e-11
5, 3.13283,1,0,1,0,3.17489e-10,-3.17489e-10
5, 3.38346,1,0,1,0,2.13996e-09,-2.13996e-09
5, 3.63409,1,0,1,0,1.32211e-08,-1.32211e-08
5, 3.88471,1,0,1,0,7.48704e-08,-7.48704e-08
5, 4.13534,1,0,1,0,3.88629e-07,-3.88629e-07
5, 4.38596,1,0,1,0,1.84903e-06,-1.84903e-06
5, 4.63659,1,0,1,0,8.06368e-06,-8.06368e-06
5, 4.88722,1,0,1,0,3.22334e-05,-3.22334e-05
5, 5.13784,1,0,1,0,0.000118103,-0.000118103
5, 5.38847,1,0,1,0,0.000396642,-0.000396642
5, 5.6391,1,0,1,0,0.00122101,-0.00122101
5, 5.88972,1,0,1,0,0.00344525,-0.00344525
5, 6.14035,1,0,1,0,0.00891056,-0.00891056
5, 6.39098,1,0,1,0,0.0211238,-0.0211238
5, 6.6416,1,0,1,0,0.0459009,-0.0459009
5, 6.89223,1,0,1,0,0.0914225,-0.0914225
5, 7.14286,1,0,1,0,0.166904,-0.166904
5, 7.39348,1,0,1,0,0.279295,-0.279295
5, 7.64411,1,0,1,0,0.428393,-0.428393
5, 7.89474,1,0,1,0,0.602288,-0.602288
5, 8.14536,1,0,1,0,0.776154,-0.776154
5, 8.39599,1,0,1,0,0.916799,-0.916799
5, 8.64662,1,0,1,0,0.992619,-0.992619
5, 8.89724,1,1,0,0,0.985085,-0.985085
5, 9.14787,1,1,0,0,0.89608,-0.89608
5, 9.3985,1,1,0,0,0.747141,-0.747141
5, 9.64912,1,1,0,0,0.571006,-0.571006
5, 9.89975,1,1,0,0,0.400001,-0.400001
5, 10.1504,1,1,0,0,0.256841,-0.256841
5, 10.401,1,1,0,0,0.151164,-0.151164
5, 10.6516,1,1,0,0,0.0815488,-0.0815488
5, 10.9023,1,1,0,0,0.0403244,-0.0403244
5, 11.1529,1,1,0,0,0.0182768,-0.0182768
5, 11.4035,1,1,0,0,0.00759303,-0.00759303
5, 11.6541,1,1,0,0,0.00289143,-0.00289143
5, 11.9048,1,1,0,0,0.00100923,-0.00100923
5, 12.1554,1,1,0,0,0.00032289,-0.00032289
5, 12.406,1,1,0,0,9.46888e-05,-9.46888e-05
5, 12.6566,1,1,0,0,2.54522e-05,-2.54522e-05
5, 12.9073,1,1,0,0,6.27098e-06,-6.27098e-06
5, 13.1579,1,1,0,0,1.41621e-06,-1.41621e-06
5, 13.4085,1,1,0,0,2.93157e-07,-2.93157e-07
5, 13.6591,1,1,0,0,5.56234e-08,-5.56234e-08
5, 13.9098,1,1,0,0,9.67379e-09,-9.67379e-09
5, 14.1604,1,1,0,0,1.54212e-09,-1.54212e-09
5, 14.411,1,1,0,0,2.25331e-10,-2.25331e-10
5, 14.6617,1,1,0,0,3.01792e-11,-3.01792e-11
5, 14.9123,1,1,0,0,3.7049e-12,-3.7049e-12
5, 15.1629,1,1,0,0,4.16895e-13,-4.16895e-13
5, 15.4135,1,1,0,0,4.29992e-14,-4.29992e-14
5, 15.6642,1,1,0,0,4.06515e-15,-4.06515e-15
