Time step, X values, Set 1 Solution, Set 1 Analytical, Set 1 Error, Set 2 Solution, Set 2 Analytical, Set 2 Error
5, 39.2231,1,1,0,1.4372e-22,2.89312e-280,7.28079e-10
5, 39.4737,1,1,0,7.87205e-23,6.9873e-285,4.95e-10
5, 39.7243,1,1,0,4.30484e-23,1.5468e-289,3.35697e-10
5, 39.9749,1,1,0,2.35035e-23,3.13866e-294,2.27099e-10
5, 40.2256,1,1,0,1.28121e-23,5.83761e-299,1.53257e-10
5, 40.4762,1,1,0,6.97314e-24,9.95195e-304,1.03175e-10
5, 40.7268,1,1,0,3.78935e-24,1.55512e-308,6.92919e-11
5, 40.9774,1,1,0,2.05607e-24,2.22742e-313,4.64257e-11
5, 41.2281,1,1,0,1.11391e-24,2.9243e-318,3.10322e-11
5, 41.4787,1,1,0,6.02581e-25,3.45846e-323,2.06944e-11
5, 41.7293,1,1,0,3.25489e-25,0,1.37686e-11
5, 41.9799,1,1,0,1.75558e-25,0,9.13969e-12
5, 42.2306,1,1,0,9.45528e-26,0,6.05326e-12
5, 42.4812,1,1,0,5.08517e-26,0,4.00011e-12
5, 42.7318,1,1,0,2.73099e-26,0,2.63747e-12
5, 42.9825,1,1,0,1.46461e-26,0,1.73518e-12
5, 43.2331,1,1,0,7.84374e-27,0,1.13908e-12
5, 43.4837,1,1,0,4.19493e-27,0,7.46148e-13
5, 43.7343,1,1,0,2.24045e-27,0,4.87712e-13
5, 43.985,1,1,0,1.19498e-27,0,3.18111e-13
5, 44.2356,1,1,0,6.36511e-28,0,2.07052e-13
5, 44.4862,1,1,0,3.38593e-28,0,1.34485e-13
5, 44.7368,1,1,0,1.79879e-28,0,8.71707e-14
5, 44.9875,1,1,0,9.54382e-29,0,5.63868e-14
5, 45.2381,1,1,0,5.05716e-29,0,3.64e-14
5, 45.4887,1,1,0,2.67633e-29,0,2.34505e-14
5, 45.7393,1,1,0,1.41458e-29,0,1.50777e-14
5, 45.99,1,1,0,7.46749e-30,0,9.67518e-15
5, 46.2406,1,1,0,3.93719e-30,0,6.19629e-15
5, 46.4912,1,1,0,2.07333e-30,0,3.9606e-15
5, 46.7419,1,1,0,1.0905e-30,0,2.5267e-15
5, 46.9925,1,1,0,5.7288e-31,0,1.60885e-15
5, 47.2431,1,1,0,3.00598e-31,0,1.02248e-15
5, 47.4937,1,1,0,1.57543e-31,0,6.48606e-16
5, 47.7444,1,1,0,8.24722e-32,0,4.10674e-16
5, 47.995,1,1,0,4.31237e-32,0,2.59545e-16
5, 48.2456,1,1,0,2.25231e-32,0,1.63732e-16
5, 48.4962,1,1,0,1.17503e-32,0,1.03102e-16
5, 48.7469,1,1,0,6.12329e-33,0,6.48062e-17
5, 48.9975,1,1,0,3.18741e-33,0,4.06624e-17
5, 49.2481,1,1,0,1.65735e-33,0,2.54683e-17
5, 49.4987,1,1,0,8.60831e-34,0,1.59238e-17
5, 49.7494,1,1,0,4.46635e-34,0,9.93885e-18
5, 50,1,1,0,2.31485e-34,0,6.19265e-18
10, -50,0,0,0,0,0,0
10, -49.7494,0,0,0,0,0,0
10, -49.4987,0,0,0,0,0,0
10, -49.2481,0,0,0,0,0,0
10, -48.9975,0,0,0,0,0,0
10, -48.7469,0,0,0,0,0,0
10, -48.4962,0,0,0,0,0,0
10, -48.2456,0,0,0,0,0,0
10, -47.995,0,0,0,0,0,0
10, -47.7444,0,0,0,0,0,0
10, -47.4937,0,0,0,0,0,0
10, -47.2431,0,0,0,0,0,0
10, -46.9925,0,0,0,0,0,0
10, -46.7419,0,0,0,0,0,0
10, -46.4912,0,0,0,0,0,0
10, -46.2406,0,0,0,0,0,0
10, -45.99,0,0,0,0,0,0
10, -45.7393,0,0,0,0,0,0
10, -45.4887,0,0,0,0,0,0
10, -45.2381,0,0,0,0,0,0
10, -44.9875,0,0,0,0,0,0
10, -44.7368,0,0,0,0,0,0
10, -44.4862,0,0,0,0,0,0
10, -44.2356,0,0,0,0,0,0
10, -43.985,0,0,0,0,0,0
10, -43.7343,0,0,0,0,0,0
10, -43.4837,0,0,0,0,0,0
10, -43.2331,0,0,0,0,0,0
10, -42.9825,0,0,0,0,0,0
10, -42.7318,0,0,0,0,0,0
10, -42.4812,0,0,0,0,0,0
10, -42.2306,0,0,0,0,0,0
10, -41.9799,0,0,0,0,0,0
10, -41.7293,0,0,0,0,0,0
10, -41.4787,0,0,0,0,0,0
10, -41.2281,0,0,0,0,0,0
10, -40.9774,0,0,0,0,0,0
10, -40.7268,0,0,0,0,0,0
10, -40.4762,0,0,0,0,0,0
10, -40.2256,0,0,0,0,0,0
10, -39.9749,0,0,0,0,0,0
10, -39.7243,0,0,0,0,0,0
10, -39.4737,0,0,0,0,0,0
10, -39.2231,0,0,0,0,0,0
10, -38.9724,0,0,0,0,0,0
10, -38.7218,0,0,0,0,0,0
10, -38.4712,0,0,0,0,0,0
10, -38.2206,0,0,0,0,0,0
10, -37.9699,0,0,0,0,0,0
10, -37.7193,0,0,0,0,0,0
10, -37.4687,0,0,0,0,0,0
10, -37.218,0,0,0,0,0,0
10, -36.9674,0,0,0,0,0,0
10, -36.7168,0,0,0,0,0,0
10, -36.4662,0,0,0,0,0,0
10, -36.2155,0,0,0,0,0,0
10, -35.9649,0,0,0,0,0,0
10, -35.7143,0,0,0,0,0,0
10, -35.4637,0,0,0,0,0,0
10, -35.213,0,0,0,0,0,0
10, -34.9624,0,0,0,0,0,0
10, -34.7118,0,0,0,0,0,0
10, -34.4612,0,0,0,0,0,0
10, -34.2105,0,0,0,0,0,0
10, -33.9599,0,0,0,0,0,0
10, -33.7093,0,0,0,0,0,0
10, -33.4586,0,0,0,0,0,0
10, -33.208,0,0,0,0,0,0
10, -32.9574,0,0,0,0,0,0
10, -32.7068,0,0,0,4.94066e-324,0,0
10, -32.4561,0,0,0,4.94066e-324,0,0
10, -32.2055,0,0,0,4.94066e-324,0,0
10, -31.9549,0,0,0,4.94066e-324,0,0
10, -31.7043,0,0,0,4.94066e-324,0,0
10, -31.4536,0,0,0,8.94259e-322,0,0
10, -31.203,0,0,0,4.77571e-317,0,0
10, -30.9524,0,0,0,2.33589e-312,0,0
10, -30.7018,0,0,0,1.04725e-307,0,0
10, -30.4511,0,0,0,4.30362e-303,0,0
10, -30.2005,0,0,0,1.62108e-298,0,0
10, -29.9499,0,0,0,5.59705e-294,0,0
10, -29.6992,0,0,0,1.77134e-289,0,0
10, -29.4486,0,0,0,5.13843e-285,0,0
10, -29.198,0,0,0,1.3663e-280,0,0
10, -28.9474,0,0,0,3.33004e-276,0,0
10, -28.6967,0,0,0,7.43945e-272,0,0
10, -28.4461,0,0,0,1.52342e-267,0,0
10, -28.1955,0,0,0,2.8595e-263,0,0
10, -27.9449,0,0,0,4.91981e-259,0,0
10, -27.6942,0,0,0,7.75886e-255,0,0
10, -27.4436,0,0,0,1.1216e-250,0,0
10, -27.193,0,0,0,1.48618e-246,0,0
10, -26.9424,0,0,0,1.80507e-242,0,0
10, -26.6917,0,0,0,2.00962e-238,0,0
10, -26.4411,0,0,0,2.05081e-234,0,0
